word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio
sulfhexet,,,磺基水杨酸乌洛託品,,,,,0,0,,,
sulfhydrate,sʌlf'haidreit,,n. <美> = hydrosulphide,,,,,0,0,,,
sulfhydric acid,,,"[医] 氢硫酸, 硫化氢",,,,,0,0,,,
sulfhydryl,sʌlf'haidril,,a. & n.<美> = sulphydryl,,,,,0,0,,,
sulfhydryl (group),,,[化] 巯基,,,,,0,0,,,
sulfhydryl compound,,,[建] 氢硫基化合物,,,,,0,0,,,
sulfhydryl grous,,,[医] 硫氢基,,,,,0,0,,,
sulfhydryl-,,,[化] 硫氢; 硫氢基; 巯; 巯基,,,,,0,0,,,
sulfhydrylase,sʌlf'haidrәleis,,硫化氢解酶,,,,,0,0,,,
sulfichthyolic acid,,,[医] 鱼石脂磺酸,,,,,0,0,,,
sulfid,'sʌlfid,,n. [化] 硫化物,,,,,0,0,,,
sulfidal,'sʌlfidl,,胶状硫,,,,,0,0,,,
sulfidation,",sʌfi'deiʃәn",,[机] 硫化作用,,,,,0,0,,,
sulfidation pan,,,[化] 磺化锅,,,,,0,0,,,
sulfide,'sʌlfaid,n. a compound of sulphur and some other element that is more electropositive,n. 硫化物\n[化] 硫化物,,,,,0,20042,,,
sulfide catalyst,,,[化] 硫化物催化剂,,,,,0,0,,,
sulfide catalysts,,,[化] 硫化物催化剂,,,,,0,0,,,
sulfide drum,,,[化] 黄原化鼓,,,,,0,0,,,
sulfide dye,,,[机] 硫化染料,,,,,0,0,,,
sulfides,,, <化>硫化物( sulfide的名词复数 ),,,,,0,0,,,
sulfidin,,,磺胺啶,,,,,0,0,,,
sulfidine,,,[医] 磺胺吡啶,,,,,0,0,,,
sulfidion,,,[化] 二价硫离子,,,,,0,0,,,
sulfidity,,,[化] 硫化度,,,,,0,0,,,
sulfidization,,,硫化,,,,,0,0,,,
sulfilimine,"sʌl'filә,mi:n",,烃基硫亚胺,,,,,0,0,,,
sulfime,,,[化] 硫肟,,,,,0,0,,,
sulfimide,"'sʌlfi,maid",,硫酰亚胺,,,,,0,0,,,
sulfinalol,,,[化] 硫氧洛尔; 磺苄心定,,,,,0,0,,,
sulfinate,"'sʌlfi,neit",,[机] 亚磺酸盐,,,,,0,0,,,
sulfindigotate,,,"[医] 硫靛酸盐, 靛蓝磺酸盐",,,,,0,0,,,
sulfindigotate agar,,,[医] 靛磺酸[盐]琼脂,,,,,0,0,,,
sulfindigotate bouillon,,,[医] 靛磺酸盐肉汤,,,,,0,0,,,
sulfindigotate culture-medium,,,[医] 靛磺酸[盐]培养基,,,,,0,0,,,
sulfindigotate gelatin,,,"[医] 硫靛酸明胶, 靛蓝磺酸明胶",,,,,0,0,,,
sulfindigotic acid,,,[化] 硫靛酸\n[医] 靛蓝磺酸,,,,,0,0,,,
sulfine,,,[化] 锍化物; 四价硫的有机化合物,,,,,0,0,,,
sulfine oxide,,,[化] 氢氧化三烃基硫,,,,,0,0,,,
sulfinic acid,,,[化] 亚磺酸\n[医] 亚磺酸,,,,,0,0,,,
sulfinid,,,[化] 糖精,,,,,0,0,,,
sulfinide,,,"[医] 糖精, 邻磺酰苯甲酰亚胺",,,,,0,0,,,
sulfino-,,,[化] 亚磺基; 亚硫酸一酰,,,,,0,0,,,
sulfinpyrazone,",sʌlfin'pirәzәjn",,n. <美> = sulphinpyrazone,,,,,0,0,,,
sulfinuzing,'sʌlfinu:ziŋ,,氮硫化(一种钢材盐浴表面硬化法),,,,,0,0,,,
sulfinyl,'sʌlfinil,,n. & adj.<美> = sulphinyl,,,,,0,0,,,
sulfinyl amine,,,[化] 亚磺酰胺,,,,,0,0,,,
sulfinyl bromide,,,[建] 亚磺酰溴,,,,,0,0,,,
sulfinyldiacetic acid,,,[化] 亚硫酰二乙酸,,,,,0,0,,,
sulfion,,,[化] 硫离子,,,,,0,0,,,
sulfiram,,,[化] 舒非仑; 单硫化四乙基秋兰姆,,,,,0,0,,,
sulfisomidine,,,"[化] 磺胺索嘧啶; 6-磺胺-2,4-二甲基嘧啶\n[医] 磺胺二甲异嘧啶",,,,,0,0,,,
sulfisoxazole,",sʌlfi'sɔksәzәul",n a sulfonamide (trade name Gantrisin) used to treat infections of the urinary tract,硫代异唑,,,,,0,0,,,
sulfisoxazole dietbanolamine,,,[医] 磺胺二甲基异┧唑二乙醇胺,,,,,0,0,,,
sulfitation process,,,[化] 亚硫酸饱充法,,,,,0,0,,,
sulfite,'sʌlfait,,n. 亚硫酸盐\n[化] 亚硫酸盐; 亚硫酸盐或酯、根,,,,,0,36093,,,
sulfite (spent) liquor,,,[化] 亚硫酸盐废液; 亚硫酸盐纸浆废液,,,,,0,0,,,
sulfite cellulose waste lye,,,[化] 亚硫酸盐纸浆废液,,,,,0,0,,,
sulfite process,,,[化] 亚硫酸盐法,,,,,0,0,,,
sulfite pulp,,,[化] 亚硫酸盐浆; 亚硫酸盐纸浆,,,,,0,0,,,
sulfite waste lye,,,[化] 亚硫酸盐废液,,,,,0,0,,,
sulfite wood pulp,,,[化] 亚硫酸盐木浆,,,,,0,0,,,
sulfited fish oil,,,[化] 亚硫酸化鱼油,,,,,0,0,,,
sulfitic,,,a. sulfite的变形,,,,,0,0,,,
sulfiting,'sʌlfɪtɪŋ,, 亚硫酸处理,,,,,0,0,,,
sulfitocobalamin,,,[化] 亚硫酸合氰钴胺素,,,,,0,0,,,
sulfituria,,,亚硫酸盐尿症,,,,,0,0,,,
sulfmethemoglobin,,,"[医] 硫血红蛋白, 硫高铁血红蛋白",,,,,0,0,,,
sulfo,,,磺基,,,,,0,0,,,
sulfo group,,,[化] 磺基; 磺酸基,,,,,0,0,,,
sulfo-,,,"[化] 硫代; 磺基\n[医] 硫, 磺基",,,,,0,0,,,
sulfo-acid,,,"[医] 磺酸, 硫代酸",,,,,0,0,,,
sulfo-aminolactic acid,,,[医] 半胱氨酸,,,,,0,0,,,
sulfo-group,,,[医] 磺基,,,,,0,0,,,
sulfo-ichthyolic acid,,,[医] 鱼石脂磺酸,,,,,0,0,,,
sulfo-sulfonate,,,[化] 磺基磺酸盐(二磺酸盐),,,,,0,0,,,
sulfo-urea,,,"[医] 硫脲, 4-双(2-金硫苯-1-磺酸钠)脲",,,,,0,0,,,
sulfoacetic acid,,,[化] 磺基乙酸,,,,,0,0,,,
sulfoacid,'sʌlfәuæsid,,"n. 磺酸, 硫代酸\n[化] 磺酸; 硫代酸",,,,,0,0,,,
sulfoacylation,"'sʌlfәu,æsi'leiʃәn",,磺基乙酰化作用,,,,,0,0,,,
sulfoalkylation,,,[化] 磺烷基化作用,,,,,0,0,,,
sulfoamidic acid,,,[化] 氨基磺酸,,,,,0,0,,,
sulfoamino-,,,[化] 磺氨基(以别于磺胺sulfa-),,,,,0,0,,,
sulfoaminobenzoic acid,,,[化] 磺氨基苯甲酸,,,,,0,0,,,
sulfoarsenide,,,[化] 硫砷化物,,,,,0,0,,,
sulfoarylation,,,[化] 磺芳化作用,,,,,0,0,,,
sulfobenzide,,,[化] 二苯砜,,,,,0,0,,,
sulfobismuthite,",sʌlfә'bizmә,θait",,硫泡铋矿,,,,,0,0,,,
sulfoborite,",sʌlfә'bɔ:rait",,[矿]=sulphoborite,,,,,0,0,,,
sulfobromophthalein,,,[医] 磺溴酞,,,,,0,0,,,
sulfobromophthalein sodium,,,[化] 磺溴酞钠,,,,,0,0,,,
sulfocarbamide,",sʌlfәu'kɑ:bәmaid",,硫脲,,,,,0,0,,,
sulfocarbamides,,,硫尿类药,,,,,0,0,,,
sulfocarbanilide,'sʌlfәukɑ:'bænilaid,,对称二苯硫脲,,,,,0,0,,,
sulfocarbazone,",sʌlfәu'kɑ:bәzәun",,硫卡巴腙,,,,,0,0,,,
sulfocarbimide,,,[化] 异硫氰酸,,,,,0,0,,,
sulfocarbodiazone,,,[化] 某双偶氮硫酮,,,,,0,0,,,
sulfocarbol,,,[医] 酚磺酸,,,,,0,0,,,
sulfocarbolate,,,[化] 酚磺酸盐; 酚磺酸酯\n[医] 酚磺酸盐,,,,,0,0,,,
sulfocarbolic acid,,,[化] 苯酚磺酸\n[医] 酚磺酸,,,,,0,0,,,
sulfocarbonate,",sʌlfәu'kɑ:bәnit",,硫代碳酸盐[酯],,,,,0,0,,,
sulfocarbonic acid,,,[化] 硫代碳酸,,,,,0,0,,,
sulfocarbonitriding,,,硫碳氮共渗,,,,,0,0,,,
sulfochlorides,,,[化] 磺酰氯; 烃基磺酰氯,,,,,0,0,,,
sulfochlorination,,,[化] 氯磺化,,,,,0,0,,,
sulfochlorophenol S,,,[化] 磺氯酚S,,,,,0,0,,,
sulfocompound,,,[化] 含硫化合物,,,,,0,0,,,
sulfoconjugate acid,,,[医] 酚硫酸,,,,,0,0,,,
sulfoconjugation,,,[医] 硫酸结合[作用],,,,,0,0,,,
sulfocyanate,,,[化] 硫氰酸盐; 硫氰酸酯\n[医] 硫氰酸盐,,,,,0,0,,,
sulfocyanic acid,,,[化] 硫氰酸; 硫代氰酸\n[医] 硫氰酸,,,,,0,0,,,
sulfocyanic ester,,,[化] 硫氰酸酯,,,,,0,0,,,
sulfocyanide,,,[化] 硫氰酸盐; 硫氰酸酯,,,,,0,0,,,
sulfocyclorubber,,,[化] 磺基环化橡胶,,,,,0,0,,,
sulfoether,,,[化] 硫醚,,,,,0,0,,,
sulfoethylcellulose,,,[化] 磺乙基纤维素(含有HSO-3·CH-2CH-2-置换基的纤维素),,,,,0,0,,,
sulfofatty acid salt,,,[化] 磺基脂肪酸盐,,,,,0,0,,,
sulfofication,,,[化] 硫化; 硫化作用,,,,,0,0,,,
sulfoform,,,[化] 硫仿; 硫化三苯基,,,,,0,0,,,
sulfogalactosylceramide,,,[化] 硫酸半乳糖基酰基鞘氨醇,,,,,0,0,,,
sulfogel,,,[医] 硫酸凝胶,,,,,0,0,,,
sulfogroup,'sʌlfәu^ru:p,,磺基,,,,,0,0,,,
sulfoguaiacin,,,[化] 磺基愈创木酚,,,,,0,0,,,
sulfohalite,,,氟盐矾,,,,,0,0,,,
sulfohydrate,,,[化] 硫氢化物\n[医] 氢硫化物,,,,,0,0,,,
sulfoichthyolate,,,[医] 鱼石脂磺酸盐,,,,,0,0,,,
sulfoichthyolic acid,,,[化] 磺基鱼石脂酸,,,,,0,0,,,
sulfoid,,,[化] 胶态硫,,,,,0,0,,,
sulfoindigotic acid,,,[医] 靛磺酸,,,,,0,0,,,
sulfolane,,,[化] 四氢噻吩砜; 环丁砜,,,,,0,0,,,
sulfolane process,,,[化] 环丁砜法,,,,,0,0,,,
sulfoleic acid,,,[化] 磺化油酸\n[医] 磺油酸,,,,,0,0,,,
sulfolipid,,,[化] 硫脂\n[医] 硫脂[类],,,,,0,0,,,
sulfolipin,,,[医] 硫脂[类],,,,,0,0,,,
sulfolobus,,,硫化裂片菌,,,,,0,0,,,
sulfolysis,,,[医] 硫酸[双分]解(硫酸进行的酸解),,,,,0,0,,,
sulfometaboric acid,,,[化] 硫代偏硼酸,,,,,0,0,,,
sulfomethylation,,,[化] 磺甲基化作用,,,,,0,0,,,
sulfomucin,",sʌlfә'mju:sin",,硫粘蛋白,,,,,0,0,,,
sulfonal,'sʌlfәnæl,,"n. 索佛那, 双乙磺丙烷\n[化] 眠砜甲烷; 二乙眠砜",,,,,0,0,,,
sulfonalism,,,"[医] 索佛那中毒, 二乙眠砜中毒",,,,,0,0,,,
sulfonamic acid,,,[化] 氨基磺酸,,,,,0,0,,,
sulfonamide,sʌl'fɒnәmaid,n antibacterial consisting of any of several synthetic organic compounds capable of inhibiting the growth of bacteria that require PABA,n. 磺胺药物\n[化] 氨磺酰,,,,,0,0,,,
sulfonamide antagonist,,,"[医] 磺胺对抗剂, 对氨基苯甲酸",,,,,0,0,,,
sulfonamide compounds,,,[医] 磺酰胺化合物,,,,,0,0,,,
sulfonamide E.O.S.,,,"[医] 磺胺EOS, 磺胺N-乙基磺酸钠",,,,,0,0,,,
sulfonamide goiter,,,[医] 磺胺[中毒]性甲状腺肿,,,,,0,0,,,
sulfonamidemia,,,[医] 磺胺血,,,,,0,0,,,
sulfonamides,sʌl'fɒnəmaɪdz,, 磺胺类药，磺酰胺类,,,,,0,0,,,
sulfonamido-,,,[化] 亚磺酰氨基,,,,,0,0,,,
sulfonamido-crysoidin,,,[化] 偶氮磺胺,,,,,0,0,,,
sulfonamidocholia,,,[医] 磺胺胆,,,,,0,0,,,
Sulfonamidotherapy,,,[医] 磺胺剂疗法,,,,,0,0,,,
sulfonamiduria,,,[医] 磺胺尿,,,,,0,0,,,
sulfonaphthaleins,,,[化] 磺酞类,,,,,0,0,,,
sulfonaphthol,,,[化] 磺基萘酚; 萘酚磺酸,,,,,0,0,,,
sulfonatability,,,磺化性,,,,,0,0,,,
sulfonate,"'sʌlfә,neit",n. a salt of sulphonic acid,n. & vt.<美> = sulphonate,,,,,0,0,,,
sulfonate detergent,,,[化] 磺酸盐洗涤剂,,,,,0,0,,,
sulfonate scarlet red,,,[医] 猩红磺酸盐,,,,,0,0,,,
sulfonated,,,[化] 磺化的,,,,,0,0,,,
sulfonated castor oil,,,[化] 太古油; 磺化蓖麻油,,,,,0,0,,,
sulfonated coal,,,[化] 磺化煤,,,,,0,0,,,
sulfonated hydrocarbon,,,[建] 磺酸化烃,,,,,0,0,,,
sulfonated oil,,,[化] 磺化油,,,,,0,0,,,
sulfonated oleic acid,,,[化] 磺化油酸,,,,,0,0,,,
sulfonated phenolic resin,,,[化] 磺化酚醛树脂,,,,,0,0,,,
sulfonated phenolic resin SMP,,,[化] 磺化酚醛树脂SMP,,,,,0,0,,,
sulfonated polyacrylamide,,,[化] 磺化聚丙烯酰胺,,,,,0,0,,,
sulfonated rape oil,,,[化] 磺化菜子油,,,,,0,0,,,
sulfonated soluble oil,,,[化] 磺化溶解油,,,,,0,0,,,
sulfonated stearic acid,,,[化] 磺化硬脂酸,,,,,0,0,,,
sulfonated tall oil ST,,,[化] 磺化妥尔油ST,,,,,0,0,,,
sulfonating,,,磺化,,,,,0,0,,,
sulfonating agent,,,[化] 磺化剂,,,,,0,0,,,
sulfonation,",sʌlfә'neiʃәn",,n. <美> = sulphonation,,,,,0,0,,,
sulfonation reaction,,,[化] 磺化反应,,,,,0,0,,,
sulfonator,"'sʌlfә,neitә",,磺化器,,,,,0,0,,,
sulfonchloramide,",sʌlfәun'klɔ:rә,maid",,氯磺酰胺,,,,,0,0,,,
sulfone,'sʌlfәun,,n. <美> = sulphone,,,,,0,0,,,
sulfone bislysine,,,[化] 双赖氨酸砜,,,,,0,0,,,
sulfone phthalein,,,[化] 磺酞,,,,,0,0,,,
sulfonephthalein,,,[医] 磺酞(指示剂),,,,,0,0,,,
sulfonethylmethane,,,"[化] 眠砜乙基甲烷; 三乙眠砜\n[医] 三乙眠砜, 台俄那, 眠砜乙基甲烷",,,,,0,0,,,
sulfoniazide,,,[化] 苯磺烟肼,,,,,0,0,,,
sulfonic,sʌl'fɒnik,,a. 磺酸基的\n[医] 磺[基]的,,,,,0,0,,,
sulfonic acid,,,[化] 磺酸\n[医] 磺酸,,,,,0,0,,,
sulfonic acid amide,,,[化] 磺酰胺; 硫酰胺,,,,,0,0,,,
sulfonic acid bromide,,,[化] 磺酰溴,,,,,0,0,,,
sulfonic acid chloride,,,[化] (某)磺酰氯,,,,,0,0,,,
sulfonic acid fluoride,,,[化] (某)磺酰氟,,,,,0,0,,,
sulfonic acid group,,,[化] 磺基; 磺酸基,,,,,0,0,,,
sulfonic acid halide,,,[化] 磺酰卤,,,,,0,0,,,
sulfonic acid iodide,,,[化] 磺酰碘,,,,,0,0,,,
sulfonic group,,,[化] 磺基,,,,,0,0,,,
sulfonic grous,,,[医] 磺酸基,,,,,0,0,,,
sulfonitriding,,,硫氮共渗,,,,,0,0,,,
sulfonium,sʌl'fәuniәm,,n. <美> = sulphonium,,,,,0,0,,,
sulfonium compound,,,[化] 有机四价硫化合物; 锍化物,,,,,0,0,,,
sulfonium halide,,,[化] 卤硫┹化物,,,,,0,0,,,
sulfonium hydroxide,,,[化] 氢氧化三烃基硫,,,,,0,0,,,
sulfonium iodide,,,[化] 碘化锍,,,,,0,0,,,
sulfonium ion,,,[化] 硫┹离子,,,,,0,0,,,
sulfonmethane,",sʌlfәn'meθein",,n. <美> = sulphonmethane,,,,,0,0,,,
sulfonphthalein indicator,,,[化] 磺酞指示剂,,,,,0,0,,,
sulfonsted bitumen,,,[医] 磺化沥青,,,,,0,0,,,
sulfonterol,,,磺丁喘宁,,,,,0,0,,,
sulfonyl,'sʌlfәnil,,n. <美> = sulphonyl,,,,,0,0,,,
sulfonyl chloride,,,[化] 磺酰氯,,,,,0,0,,,
sulfonyl isocyanate,,,[化] 异氰酸磺酰酯,,,,,0,0,,,
sulfonylation,,,[化] 磺酰化,,,,,0,0,,,
sulfonyldiacetic acid,,,[化] 磺酰二乙酸,,,,,0,0,,,
sulfonyldianiline,,,"[化] -N,N'-digalactoside氨苯砜双半乳糖苷",,,,,0,0,,,
sulfonylurea,",sʌlfәnil'jjәriә",n antidiabetic consisting of any of several drugs that reduce the level of glucose in the blood; used to treat diabetes mellitus,n. <美> = sulphonylurea,,,,,0,0,,,
sulfonylureas,,n. antidiabetic consisting of any of several drugs that reduce the level of glucose in the blood; used to treat diabetes mellitus,磺尿类,,,,,0,0,,,
sulfoparaldehyde,,,[化] 仲乙硫醛; 三聚乙硫醛\n[医] 三聚乙硫醛,,,,,0,0,,,
sulfophenate,,,"[医] 酚磺酸盐, 硫酸苯酯",,,,,0,0,,,
sulfophenol,,,[化] 邻磺基苯酚\n[医] 酚磺酸,,,,,0,0,,,
sulfophenyl,,,[化] 磺苯基,,,,,0,0,,,
sulfophenylate,,,[化] 苯酚磺酸盐; 苯酚磺酸酯; 硫酸苯酯盐,,,,,0,0,,,
sulfophilic element,,,[化] 亲硫元素,,,,,0,0,,,
sulfophthalidine,,,[化] 磺胺酞啶,,,,,0,0,,,
sulfoprotein,,,[医] 硫蛋白,,,,,0,0,,,
sulfopyretotherapy,,,[医] 硫发热疗法,,,,,0,0,,,
sulforaphane,sʌl'fɒræfeɪn,, [医]莱菔硫烷,,,,,0,0,,,
sulforaphen,,,"[化] 萝卜硫素; 莱服子素\n[医] 菜菔子素, 萝卜子素",,,,,0,0,,,
sulforhodanate,,,[化] 硫氰酸盐; 硫氰酸酯,,,,,0,0,,,
sulforhodanide,,,[化] 硫氰酸盐; 硫氰酸酯,,,,,0,0,,,
sulforicinate,,,[化] 磺化蓖麻醇酸盐\n[医] 磺基蓖麻油酸盐,,,,,0,0,,,
sulforicinoleic acid,,,[医] 磺基蓖麻酸,,,,,0,0,,,
sulforidazine,,,[化] 磺达嗪; 3-甲磺酰基-10-甲哌啶乙基吩噻嗪,,,,,0,0,,,
sulformetoxine,,,磺胺邻二甲氧嘧啶,,,,,0,0,,,
sulfosalicylate,,,[化] 磺基水杨酸盐,,,,,0,0,,,
sulfosalicylic acid,,,[化] 磺基水杨酸\n[医] 磺基水杨酸,,,,,0,0,,,
sulfosalt,'sʌlfәusɔ:lt,,"含硫的酸的盐, 无机的硫代酸的盐",,,,,0,0,,,
sulfoselenide,,,[化] 硫硒化物,,,,,0,0,,,
sulfosemicarbazide,,,[化] 氨基硫脲; 某氨基硫脲,,,,,0,0,,,
sulfosol,,,[化] 硫酸溶胶,,,,,0,0,,,
sulfostannate,,,[化] 硫代锡酸盐,,,,,0,0,,,
sulfostannic acid,,,[化] 硫代锡酸; 全硫锡酸,,,,,0,0,,,
sulfostannous acid,,,[化] 硫代亚锡酸; 全硫亚锡酸,,,,,0,0,,,
sulfosuccinate,,,[化] 磺基琥珀酸酯,,,,,0,0,,,
sulfotepp,,,[化] 硫特普; 治螟灵; 治螟磷,,,,,0,0,,,
sulfotransferase,,,[化] 磺基转移酶,,,,,0,0,,,
sulfourea,,,[化] 硫脲,,,,,0,0,,,
sulfovinate,,,[化] 烃基硫酸盐; 硫酸烃酯; (专指)乙基(代)硫酸盐,,,,,0,0,,,
sulfovinic acid,,,[化] 烃基硫酸; (专指)乙基(代)硫酸\n[医] 乙基硫酸,,,,,0,0,,,
sulfoxidation,,,[化] 磺化氧化作用,,,,,0,0,,,
sulfoxide,sʌl'fɔksaid,,n. <美>[化]亚砜,,,,,0,0,,,
sulfoxism,,,[医] 硫酸中毒,,,,,0,0,,,
sulfoxone sodium,,,"[化] 阿地砜钠; 氨苯砜二甲亚磺酸钠\n[医] 硫福宋钠, 迪阿宋(4,4'-二氨基二苯砜甲醛次硫磺二钠)",,,,,0,0,,,
sulfoxonium,,,[化] 氧化锍,,,,,0,0,,,
Sulfoxyl,",sʌl'fɔksil",,增效砜,,,,,0,0,,,
sulfoxylate,,,[化] 次硫酸盐,,,,,0,0,,,
sulfoxylic acid,,,[化] 次硫酸,,,,,0,0,,,
sulfruic acid,,,[机] 硫酸,,,,,0,0,,,
sulfscholazine,,,"[医] 磺胺胆酰肼, N-氨苯磺胺基胆酰肼",,,,,0,0,,,
sulfugator,,,[医] 硫黄卷(熏蒸用),,,,,0,0,,,
sulfur,'sʌlfә,n. an abundant tasteless odorless multivalent nonmetallic element; best known in yellow crystals; occurs in many sulphide and sulphate minerals and even in native form (especially in volcanic regions),"n. 硫, 硫磺\nvt. 用硫磺处理",,,,ky toefl,0,9550,i:sulfuring/p:sulfured/3:sulfurs/d:sulfured,,
sulfur alcohol,,,[化] 硫醇; 乙硫醇,,,,,0,0,,,
sulfur anhydride,,,[化] 三氧化硫,,,,,0,0,,,
sulfur arsphenamine,,,[医] 硫胂凡钠明,,,,,0,0,,,
sulfur bacteria,,,[医] 硫菌,,,,,0,0,,,
sulfur bacterium,ˈsʌlfə bækˈtɪəri:əm,, 硫磺细菌,,,,,0,0,,,
sulfur bath,,,[医] 硫黄浴,,,,,0,0,,,
sulfur bichloride,,,[建] 二氯化硫,,,,,0,0,,,
sulfur bloom,,,[化] 硫黄华; 硫霜,,,,,0,0,,,
sulfur blooming,,,[化] 喷硫; 喷硫现象,,,,,0,0,,,
Sulfur Blue,,,[化] 硫化蓝,,,,,0,0,,,
sulfur bottom,,,n. 【动】白长须鲸,,,,,0,0,,,
sulfur bromide,,,[建] 溴化硫,,,,,0,0,,,
sulfur butterfly,,, 粉蝶属,,,,,0,0,,,
sulfur chloride,,,[化] 氯化硫,,,,,0,0,,,
sulfur compound,,,[医] 硫化合物,,,,,0,0,,,
sulfur crack,,,[化] 硫蚀裂纹,,,,,0,0,,,
sulfur dichloride,,,[化] 二氯化硫,,,,,0,0,,,
sulfur dioxide,,,[化] 二氧化硫\n[医] 二氢化硫,,,,,0,0,,,
sulfur dye,,,[建] 硫化染料,,,,,0,0,,,
sulfur ether,,,[医] 硫醚,,,,,0,0,,,
sulfur fertilizer,,,[化] 硫肥,,,,,0,0,,,
sulfur fertilizers,,,[化] 硫肥,,,,,0,0,,,
sulfur flour,,,[化] 粉末硫黄,,,,,0,0,,,
sulfur flowers,,,[化] 硫黄华,,,,,0,0,,,
sulfur granules,,,[医] 硫黄状小粒,,,,,0,0,,,
sulfur grundum,,,[医] 硫黄,,,,,0,0,,,
sulfur hexafluoride,,,[化] 六氟化硫,,,,,0,0,,,
sulfur hydride,,,[医] 硫化氢,,,,,0,0,,,
sulfur iodide,,,[化] 碘化硫; 二碘化二硫\n[医] 碘化硫,,,,,0,0,,,
sulfur iodine,,,[建] 碘化硫,,,,,0,0,,,
sulfur liver,,,[化] 硫黄肝(硫化钾和多硫化钾的混合物),,,,,0,0,,,
sulfur lotum,,,[医] 洗制硫(精制硫),,,,,0,0,,,
sulfur mine,,,[网络] 硫磺矿；硫黄矿,,,,,0,0,,,
sulfur monobromide,,,[建] 溴化硫,,,,,0,0,,,
sulfur monochloride,,,[化] 一氯化硫\n[医] 一氯化硫,,,,,0,0,,,
sulfur monoxide,,,[机] 一氧化硫,,,,,0,0,,,
sulfur mustard,ˈsʌlfə ˈmʌstəd,, 硫芥子气,,,,,0,0,,,
sulfur number,,,[机] 硫值,,,,,0,0,,,
sulfur oxide,,,[机] 氧化硫,,,,,0,0,,,
sulfur oxychloride,,,[机] 亚硫酰氯,,,,,0,0,,,
sulfur paintbrush,,,[网络] 硫磺画笔,,,,,0,0,,,
sulfur removal,,,[化] 脱硫,,,,,0,0,,,
sulfur resistant catalyst,,,[化] 抗硫催化剂,,,,,0,0,,,
sulfur sesquioxide,,,[化] 三氧化二硫,,,,,0,0,,,
sulfur soap,,,[化] 硫磺皂,,,,,0,0,,,
sulfur subbromide,,,[化] 二溴化二硫,,,,,0,0,,,
sulfur subchloride,,,[机] 氯化硫,,,,,0,0,,,
sulfur subiodide,,,[化] 二碘化二硫,,,,,0,0,,,
sulfur sugar,,,[医] 硫葡萄糖,,,,,0,0,,,
sulfur test,,,[化] 含硫试验\n[医] 硫试验(检蛋白质),,,,,0,0,,,
sulfur tetrafluoride,,,[化] 四氟化硫,,,,,0,0,,,
sulfur trioxide,,,[化] 三氧化硫,,,,,0,0,,,
sulfur vasogen,,,[医] 硫凡士精[软膏],,,,,0,0,,,
sulfur vulcanization,,,[化] 硫硫化; 硫黄硫化,,,,,0,0,,,
sulfur water,,,[医] 硫黄泉水,,,,,0,0,,,
sulfur ylide,,,[化] 硫叶立德,,,,,0,0,,,
sulfur-35,,,[化] 射硫; 硫35,,,,,0,0,,,
sulfur-bearing crude,,,[化] 含硫原油,,,,,0,0,,,
sulfur-bearing gas,,,[化] 含硫气体,,,,,0,0,,,
sulfur-bearing oil,,,[化] 含硫石油,,,,,0,0,,,
sulfur-containing,'sʌlfɜ:kənt'eɪnɪŋ,, [医]含硫的,,,,,0,0,,,
sulfur-yellow,,,[网络] 硫磺色；硫黄色；硫化黄染料,,,,,0,0,,,
sulfuraria,,,[医] 温泉黄粉,,,,,0,0,,,
sulfurate,"'sʌlfju,reit, -fә-",,"a. 硫磺的, 如硫磺的",,,,,0,0,,,
sulfurated,,,[医] 含硫的,,,,,0,0,,,
sulfurated antimony,,,[医] 含硫锑,,,,,0,0,,,
sulfurated lime,,,[化] 硫化钙\n[医] 硫化石灰,,,,,0,0,,,
sulfurated lime solution,,,[医] 含硫石灰溶液,,,,,0,0,,,
sulfurated potash,,,"[医] 含硫钾, 硫化钾",,,,,0,0,,,
sulfuration,sʌlfjuә'reiʃәn,,[机] 硫化作用,,,,,0,0,,,
sulfurator,'sʌlfәreitә,,n. <美> = sulphurator,,,,,0,0,,,
sulfured,ˈsʌlfəd,v treat with sulphur in order to preserve,v. 用硫磺处理( sulfur的过去式和过去分词 ),,,,,0,0,,,
sulfureous,sʌl'fjuәriәs,,"a. 硫的, 硫磺质的, 硫磺的",,,,,0,0,,,
sulfuret,'sʌlfjurit,,n. 硫化物\n[医] 硫化物,,,,,0,0,,,
sulfureted,ˊsʌlfjuritid,,a. 硫化的;含硫磺的,,,,,0,0,,,
sulfuretin,,,[化] 硫黄菊素,,,,,0,0,,,
sulfurette,,,[网络] 硫化油,,,,,0,0,,,
sulfuretted,sʌl'fɜ:retɪd,v combine with sulfur\na treated or impregnated with sulfur,"a. 被硫化的, 含硫磺的\nv. 硫化物( sulfuret的过去式和过去分词 )",,,,,0,0,,,
sulfuretted hydrogen,,,[医] 硫化氢,,,,,0,0,,,
sulfuric,sʌl'fjuәrik,a of or relating to or containing sulfur,a. 硫磺的；含多量硫磺的；含（六价）硫的,,,,,0,21877,,,
sulfuric acid,,,硫酸\n[化] 硫酸,,,,,0,0,,,
sulfuric acid alkylation,,,[化] 硫酸烃化,,,,,0,0,,,
sulfuric acid anhydride,,,[化] 三氧化硫,,,,,0,0,,,
sulfuric acid bath,,,[化] 硫酸浴,,,,,0,0,,,
sulfuric acid chamber,,,[化] 硫酸室; 铅室,,,,,0,0,,,
