word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio
bulk station,,,[经] 散装油站,,,,,0,0,,,
bulk storage,,,[计] 大容量存储器,,,,,0,0,,,
bulk strain,,,[化] 体应变,,,,,0,0,,,
bulk stress,,,[化] 体积应力,,,,,0,0,,,
bulk supply tariff,,,[经] 大宗散装供应优惠税,,,,,0,0,,,
bulk testing,,,[计] 整体试验,,,,,0,0,,,
bulk transfer law,,,[法] 企业整体转让法,,,,,0,0,,,
bulk transportation,,,[机] 散装储油,,,,,0,0,,,
bulk trial,,,[化] 大量生产试验; 批量生产试验,,,,,0,0,,,
bulk unitization charges,,,[法] 整批货物成组化费用,,,,,0,0,,,
bulk unloader,,,[化] 散装物卸载机,,,,,0,0,,,
bulk up,,,"形成大数目, 胀大",,,,,0,0,,,
bulk user,,,[经] 大宗用户,,,,,0,0,,,
bulk viscosity,,,[化] 体粘性; 体积粘性,,,,,0,0,,,
bulk viscosity of oil,,,[机] 主体粘度,,,,,0,0,,,
bulk voltage,,,[电] 高电压,,,,,0,0,,,
bulk volume,,,[化] 总体积; 总容积,,,,,0,0,,,
bulk weight,,,[化] 整重,,,,,0,0,,,
bulk yarn,,,[化] 膨体纱; 变形纱,,,,,0,0,,,
bulk-acoustic wave delay line,,,[电] 体声波延迟线,,,,,0,0,,,
bulk-buy,,,批量购买,,,,,0,0,i:bulk-buying/s:bulk-buys,,
bulk-buying,,-ing form of bulk-buy,(bulk-buy 的现在分词) 批量购买,,,,,0,0,0:bulk-buy/1:i,,
bulk-buys,,plural of bulk-buy,(bulk-buy 的复数) 批量购买,,,,,0,0,0:bulk-buy/1:s,,
bulk-cargo,'bʌlkk'ɑ:ɡəʊ,, 散货,,,,,0,0,,,
bulk-cheap,,,薄利多销,,,,,0,0,,,
bulk-erased noise,,,[电] 重抹擦杂音,,,,,0,0,,,
bulk-line costs,,,[经] 大宗生产成本,,,,,0,0,,,
bulk/oil carrier,,,[经] 散装石油两用船,,,,,0,0,,,
bulkage,'bʌlkidʒ,,大体积物质,,,,,0,0,,,
bulked,,imp. & p. p. of Bulk,vt.& vi. 变得越来越大（bulk的过去式与过去分词形式）,,,,,0,0,1:pd/0:bulk,,
bulkeley,,, [人名] 巴尔克利,,,,,0,0,,,
bulker,,"n. A person employed to ascertain the bulk or size of goods,\n   in order to fix the amount of freight or dues payable on them.",[经] 油轮,,,,,0,0,,,
bulkfactor,,,压缩因数,,,,,0,0,,,
bulkhead,'bʌlkhed,n. a partition that divides a ship or plane into compartments,"n. 隔壁, 防水壁",,1,,,23836,15603,s:bulkheads,,
bulkheading,'bʌlkhediŋ,,"隔墙, 防水墙, 防水层",,,,,0,0,,,
bulkheads,,n. a partition that divides a ship or plane into compartments,"n. 隔离壁（用在船舱、隧道、太空飞行器, 以防止在一部分损坏时水或空气流入其他部分）( bulkhead的复数形式 )",,,,,0,0,0:bulkhead/1:s,,
bulkier,ˈbʌlki:ə,s. of large size for its weight,a. 庞大的( bulky的比较级 ); 大块头的; 粗壮的,,,,,0,0,0:bulky/1:r,,
bulkiest,,s. of large size for its weight,a. 庞大的( bulky的最高级 ); 大块头的; 粗壮的,,,,,0,0,0:bulky/1:t,,
bulkily,'bʌlkili,,"adv. 庞大地, 巨大地, 笨大地",,,,,0,0,,,
bulkiness,'bʌlkinis,n. an unwieldy largeness,"n. 庞大, 笨大\n[经] 笨重",,,,,0,0,,,
bulking,'bʌlkiŋ,v stick out or up\nv cause to bulge or swell outwards,[机] 膨胀,,,,,0,37737,0:bulk/1:i,,
bulking agent,,,[机] 膨胀剂,,,,,0,0,,,
bulking filler,,,[化] 疏松填料; 填充剂,,,,,0,0,,,
bulking material,,,[化] 增量性材料; 增量剂; 填充剂,,,,,0,0,,,
bulking value,,,[机] 比容值,,,,,0,0,,,
bulkley,,, [人名] 巴尔克利,,,,,0,0,,,
bulkley pressure viscosimeter,,,[机] 包克米压力粘度计,,,,,0,0,,,
bulkload,,,大体积货物,,,,,0,0,,,
bulkmeter,'bʌlkmi:tә,,(测量容积的)流量计,,,,,0,0,,,
bulkrage,,,"[医] 大体积物质(增加肠内容,从而促进蠕动的物质)",,,,,0,0,,,
bulks,bʌlks,n the property resulting from being or relating to the greater in number of two parts; the main part\nn the property of something that is great in magnitude\nn the property possessed by a large mass\nv stick out or up\nv cause to bulge or swell outwards,n. （大）体积( bulk的名词复数 ); （巨大）物体; 主体; 巨大的体重（或重量、形状、身体等）,,,,,0,0,1:s3/0:bulk,,
bulky,'bʌlki,s. of large size for its weight,"a. 庞大的\n[机] 庞大, 笨重",,1,,toefl,9875,9495,r:bulkier/t:bulkiest,,
bulky cargo,,,"[经] 泡货, 笨重货物",,,,,0,0,,,
bulky control statement file,,,[计] 成批控制语句文件,,,,,0,0,,,
bulky paper,,,[机] 绒毛纸,,,,,0,0,,,
bulky parcel,,,[经] 大宗包裹,,,,,0,0,,,
bulky powder,,,"[医] 大体积粉末, 松散粉末",,,,,0,0,,,
bull,bul,n. uncastrated adult male of domestic cattle\nn. a large and strong and heavyset man\nn. a serious and ludicrous blunder\nn. uncomplimentary terms for a policeman,"n. 公牛\n[法] 买方, 买空者",,2,,cet4 cet6 ky ielts,5006,4207,s:bulls/i:bulling/p:bulled/3:bulls/d:bulled,,
bull account,,,[经] 买主帐,,,,,0,0,,,
bull bars,bul bɑ:z,, 护架,,,,,0,0,,,
bull bay,bul bei,, 洋玉兰,,,,,0,0,,,
bull campaign,,,[经] 哄抬价格,,,,,0,0,,,
bull clique,,,"[经] 多头派, 多头集团",,,,,0,0,,,
bull fiddle,,,"大提琴,低音提琴",,,,,0,0,,,
bull fiddler,,,bull fiddle的变形,,,,,0,0,,,
bull frog,,,"[医] 牛蛙, 喧蛙(美州产)",,,,,0,0,,,
bull gear drive,,,[化] 主齿轮传动; 间接传动,,,,,0,0,,,
bull handle,,,[机] 抬柄,,,,,0,0,,,
bull ladle,,,[机] 手抬浇桶,,,,,0,0,,,
bull market,,,"[经] 上涨行情, 哄抬市场价格, 多头市场",,,,,0,0,,,
bull mastiff,,, 斗牛獒,,,,,0,0,,,
Bull Moose,,,(1912年美国竞选总统时由西奥多罗斯福领导的)进步党党员；西奥多罗斯福的支持者[亦作 Bull Mooser],,,,,0,0,,,
Bull Moose Party,,,[网络] 公麋党；雄鹿党；麋鹿党,,,,,0,0,,,
Bull Mooser,,,(1912年美国竞选总统时由西奥多罗斯福领导的)进步党党员；西奥多罗斯福的支持者[亦作 Bull Mooser],,,,,0,0,,,
bull movement,,,[经] 多头(买方)的动向,,,,,0,0,,,
bull neck,,,[医] 牡牛颈(颈淋巴结肿大),,,,,0,0,,,
bull nettle,,,[网络] 荨麻,,,,,0,0,,,
bull nose,bul nəuz,, 慢性鼻炎，外圆角,,,,,0,0,,,
bull nose tool,,,[机] 粗削车刀,,,,,0,0,,,
bull operations,,,[经] 哄抬价格的活动(指证券投机),,,,,0,0,,,
bull pen,,,[法] 犯人候审临时,,,,,0,0,,,
bull pine,bul pain,, 泡松,,,,,0,0,,,
bull pool,,,"[经] 买方联合, 哄抬价格者",,,,,0,0,,,
bull position,,,"[经] 买家, 买主地位, 多头",,,,,0,0,,,
bull quartz,,,[化] 烟色石英; 烟晶,,,,,0,0,,,
bull ring,,,[机] 研磨圈,,,,,0,0,,,
Bull Run,,,"布尔溪（美国一小溪, 曾是南北战争中的重要战场）",,,,,0,0,,,
bull rush,'bulrʌʃ,,n. 芦苇；纸草；香蒲,,,,,0,0,,,
bull screen,,,[机] 碎料筛(纸),,,,,0,0,,,
bull session,,,闲谈,,,,,0,0,,,
bull shaker,,,[化] 摇筛; 摇动筛,,,,,0,0,,,
bull shark,,,牛鲨；白真鲨,,,,,0,0,,,
bull snake,,, 牛蛇; 北美产无毒蛇,,,,,0,0,,,
bull terrier,bul ˈteri:ə,,n. 杂种犬的一种,,,,,0,0,,,
bull the market,,,抬高市场价格\n[经] 哄抬市场价格,,,,,0,0,,,
bull thistle,bul ˈθɪsəl,, 矛叶蓟,,,,,0,0,,,
bull through,,," 硬挤, 挤过; 强使…通过",,,,,0,0,,,
bull tongue,bul tʌŋ,, 窄松土铲,,,,,0,0,,,
bull wheel,,,[化] 主齿轮; 大齿轮,,,,,0,0,,,
bull's eye,,,[机] 牛眼,,,,,0,0,,,
bull's eye structure,,,[机] 牛眼组织,,,,,0,0,,,
Bull's serum,,,[医] 布尔氏血清(抗气性坏疽血清),,,,,0,0,,,
bull's-eye,'bʊlzaɪ,,n. 靶心; 的,,,,,0,0,,,
bull-bear,,,[法] 多头买空,,,,,0,0,,,
bull-calf,'bjlkɑ:f,,"n. 小公牛, 笨蛋",,,,,0,0,,,
bull-dog calf,,,[医] 哈巴狗样小腿(见于先天性软骨形成不全),,,,,0,0,,,
bull-fight,,,n. 斗牛,,,,,0,0,,,
bull-fighter,"'bul,faitə",,n. 斗牛士,,,,,0,0,s:bull-fighters,,
bull-fighters,,plural of bull-fighter,(bull-fighter 的复数) n. 斗牛士,,,,,0,0,0:bull-fighter/1:s,,
bull-headed,'bʊlh'edɪd,,adj. 固执的，任性的,,,,,0,0,,,
Bull-Pritchett sera,,,[医] 布-普二氏血清(抗气性坏疽血清),,,,,0,0,,,
bull-puncher,"'bjl,pʌntʃә(r)",,n. 牛仔,,,,,0,0,,,
bull-roarer,,,n. 吼板,,,,,0,0,,,
bull-rush,'bulrʌʃ,,n. 芦苇；纸草；香蒲,,,,,0,0,,,
bull-shit,,,牛屎；废话；胡说八道,,,,,0,0,i:bull-shitting,,
bull-shitting,,-ing form of bull-shit,(bull-shit 的现在分词) 牛屎；废话；胡说八道,,,,,0,0,0:bull-shit/1:i,,
bull-snake,,,牛蛇,,,,,0,0,,,
Bull.,,,"[医] 煮沸, 任沸",,,,,0,0,,,
bulla,"'bʌlә, 'bulә",n. the round leaden seal affixed to a papal bull,"n. 大疱, 大水疱\n[医] 大疱, 大泡",,,,,0,41373,,,
bulla a frigore,,,[医] 冻伤大疱,,,,,0,0,,,
bulla ethmoidalis,,,[医] 筛骨泡,,,,,0,0,,,
bulla ossea,,,[医] 耳骨泡,,,,,0,0,,,
bullace,'bulis,n. small wild or half-domesticated Eurasian plum bearing small ovoid fruit in clusters,n. 布拉斯李,,,,,0,0,s:bullaces,,
bullace grape,,,un. 圆叶葡萄,,,,,0,0,,,
bullaces,,-s form of bullace\nn. small wild or half-domesticated Eurasian plum bearing small ovoid fruit in clusters,(bullace 的第三人称 -s形式) n. 布拉斯李,,,,,0,0,0:bullace/1:s,,
bullae,'bjli:,n (pathology) an elevation of the skin filled with serous fluid\nn the round leaden seal affixed to a papal bull,bulla的复数,,,,,0,0,,,
bullard,,,n. (Bullard)人名；(英)布拉德,,,,,0,0,s:bullards,,
bullards,,plural of bullard,(bullard 的复数) n. (Bullard)人名；(英)布拉德,,,,,0,0,0:bullard/1:s,,
bullarium,bu'leәriәm,,教皇敕书大全,,,,,0,0,,,
bullas,,, [地名] [西班牙] 布利亚斯,,,,,0,0,,,
bullate,'bʌleit,s of leaves; appearing puckered as if blistered,"a. 起水泡的, 肿胀的",,,,,0,0,,,
bullatine,,,一枝蒿素,,,,,0,0,,,
bullation,,,"[医] 吹张, 大疱形成",,,,,0,0,,,
bullback,,,障碍,,,,,0,0,,,
bullbaiting,"'bjl,beitiŋ",,n. 逗牛游戏,,,,,0,0,i:bullbaiting/0:bullbaiting/1:i,,
bullbat,'bjlbæt,n mainly nocturnal North American goatsucker,n. <美> 夜鹰,,,,,0,0,,,
bullboat,'bjlbәjt,,n. 牛皮浅水船,,,,,0,0,,,
bullbrier,"'bjl,braiә(r)",n a very prickly woody vine of the eastern United States growing in tangled masses having tough round stems with shiny leathery leaves and small greenish flowers followed by clusters of inedible shiny black berries,"n. [植](北美)菝葜(根茂密,茎多刺,能攀缘)",,,,,0,0,,,
bullcalf,,,"n. 小公牛, (非正式)笨蛋",,,,,0,0,,,
bullclam,"'bul,klæm",,"刮斗机, 弯曲刮刀推土机",,,,,0,0,,,
bulldagger,"'bjl,dæ^ә(r)",,n. <美俚> = bulldike,,,,,0,0,,,
bulldike,'bjldaik,,"n. <俚>女子同性恋中充当男角者,女相公",,,,,0,0,,,
bulldog,'bjldɔ^,"n. a sturdy thickset short-haired breed with a large head and strong undershot lower jaw; developed originally in England for bull baiting\nv. attack viciously and ferociously\nv. throw a steer by seizing the horns and twisting the neck, as in a rodeo",n. 喇叭狗,,,,,20242,17791,s:bulldogs,,
bulldog ant,,, [昆虫](澳洲)犬蚊,,,,,0,0,,,
Bulldog clip,,,"大钢夹, 大铁夹子",,,,,0,0,,,
bulldog forceps,,,[医] 扣镊,,,,,0,0,,,
bulldog head,,,[医] 横宽高拱头(软骨发育不良所致),,,,,0,0,,,
bulldog jaw,,,[医] 犬颌,,,,,0,0,,,
bulldog scalp,,,[医] 回状头皮,,,,,0,0,,,
bulldog wrench,,,[化] 管子扳手,,,,,0,0,,,
bulldogger,,,"n. 牛头犬, 恶犬；短枪管大型手枪 (bulldog的变形)",,,,,0,0,,,
bulldogging,,"v. attack viciously and ferociously\nv. throw a steer by seizing the horns and twisting the neck, as in a rodeo",vt. bulldog的变形,,,,,0,0,,,
bulldogs,ˈbuldɔɡz,"n. a sturdy thickset short-haired breed with a large head and strong undershot lower jaw; developed originally in England for bull baiting\nv. attack viciously and ferociously\nv. throw a steer by seizing the horns and twisting the neck, as in a rodeo",n. 斗牛犬( bulldog的复数形式 ),,,,,0,0,0:bulldog/1:s,,
bulldoze,'buldәuz,v. flatten with or as if with a bulldozer,"vt. 强迫, 用推土机推平/削平, 用推土机清除, 压倒, 威胁",,,,,20688,16695,d:bulldozed/p:bulldozed/i:bulldozing/3:bulldozes,,
bulldozed,ˈbʊlˌdəʊzd,v flatten with or as if with a bulldozer,v. 强迫（某人做某事）(-sb +into doing sth)( bulldoze的过去式和过去分词 ); （用推土机）推倒; 铲平; （使）强行通过,,,,,0,45945,0:bulldoze/1:dp/p:bulldozed,,
bulldozer,'buldәuzә,n. large powerful tractor; a large blade in front flattens areas of ground,n. 推土机\n[化] 推土机,,1,,,14948,11192,s:bulldozers/d:bulldozered,,
bulldozered,,past participle of bulldozer\nn. large powerful tractor; a large blade in front flattens areas of ground,(bulldozer 的过去分词) n. 推土机\n[化] 推土机,,,,,0,0,0:bulldozer/1:d,,
bulldozers,ˈbʊlˌdəʊzəz,n. large powerful tractor; a large blade in front flattens areas of ground,"n. 推土机( bulldozer的复数形式 ); 恐吓者, 威胁者",,,,,0,0,0:bulldozer/1:s,,
bulldozes,ˈbʊlˌdəʊziz,v flatten with or as if with a bulldozer,v. 强迫（某人做某事）(-sb +into doing sth)( bulldoze的第三人称单数 ); （用推土机）推倒; 铲平; （使）强行通过,,,,,0,0,0:bulldoze/1:3,,
bulldozing,,v flatten with or as if with a bulldozer,n. 推土；糊炮爆破,,,,,0,44402,0:bulldoze/1:i/s:bulldozings/i:bulldozing,,
bulldozings,,plural of bulldozing\nv flatten with or as if with a bulldozer,(bulldozing 的复数) n. 推土；糊炮爆破,,,,,0,0,0:bulldozing/1:s,,
bulldyke,'bjldaik,,"n. <俚>女子同性恋中充当男角者,女相公",,,,,0,0,,,
bulldyker,"-,daikә(r)",,"n. <俚>女子同性恋中充当男角者,女相公",,,,,0,0,,,
bulle,,, [人名] [英格兰人姓氏] 布尔 Bull的变体; [地名] [瑞士] 比勒,,,,,0,0,,,
bulled,,a. Swollen.,vt. [证券]从事投机使（证券等）价格上涨（bull的过去式与过去分词形式）,,,,,0,0,1:pd/0:bull,,
bullen,,, [人名] [英格兰人姓氏] 布伦住所名称，来源于古英语，含义是“好”(good),,,,,0,0,,,
Buller,'bulә,,"[口]代理人(或讼师, 学监)的助手",,,,,41310,0,s:bullers,,
Buller's bandage,,,[医] 布勒氏护眼罩,,,,,0,0,,,
Buller's shield,,,[医] 布勒氏护眼罩,,,,,0,0,,,
Bullers,,plural of Buller,"(Buller 的复数) [口]代理人(或讼师, 学监)的助手",,,,,0,0,0:buller/1:s,,
bullet,'bulit,n. a projectile that is fired from a gun,"n. 子弹\n[医] 弹, 子弹, 距节(马)",,2,1,cet4 ky,4735,2739,s:bullets,,
bullet bubo,,,[医] 初期梅毒性腹股沟淋巴结炎,,,,,0,0,,,
bullet character,,,[计] 项目符号字符,,,,,0,0,,,
bullet extractor,,,[医] 取子弹器,,,,,0,0,,,
bullet fingerprinting,,,[网络] 子弹指纹识别,,,,,0,0,,,
bullet forceps,,,[医] 取弹钳,,,,,0,0,,,
bullet graze,,,[法] 枪弹擦痕,,,,,0,0,,,
bullet hole,ˈbulit həul,, 弹孔; 弹痕,,,,,0,0,,,
bullet point,ˈbulit pɔint,, 点句,,,,,0,0,,,
bullet probe,,,[医] 检弹探子,,,,,0,0,,,
bullet proof,,,"[法] 无懈可击的法律证据, 可靠证据文件",,,,,0,0,,,
bullet repayment,,,[经] 期终一次偿还,,,,,0,0,,,
bullet scoop,,,[医] 子弹匙,,,,,0,0,,,
bullet splash wound,,,[医] 弹擦伤,,,,,0,0,,,
bullet train,ˈbulit trein,,n. 子弹头列车（高速列车）; 弹速快车,,,,,0,0,,,
bullet trephine,,,[医] 球头环钻,,,,,0,0,,,
bullet type tank,,,[化] 卧式圆形贮罐,,,,,0,0,,,
bullet vote,,," 子弹选票, 坚决支持票（只对了解和赞同的候选人投票）",,,,,0,0,,,
bullet wound,,,[医] 枪弹伤,,,,,0,0,,,
bullet-head,,,"n. 顽固的人, 傻瓜",,,,,0,0,,,
bullet-headed,,s. having a small round head,"a. 固执的, 愚笨的",,,,,0,0,,,
bullet-hole,,,弹孔；射孔孔眼,,,,,0,0,s:bullet-holes,,
bullet-holes,,plural of bullet-hole,(bullet-hole 的复数) 弹孔；射孔孔眼,,,,,0,0,0:bullet-hole/1:s,,
bullet-nosed,'bʊlɪtn'əʊzd,, [医]圆（似弹）头的,,,,,0,0,,,
bullet-proof,,a. Capable of resisting the force of a bullet.,[法] 防弹的,,,,,0,0,,,
bullet-proof glass,,,[化] 防弹玻璃,,,,,0,0,,,
bullet-sealing cell,,,[化] 防弹油箱,,,,,0,0,,,
bulleted,ˈbʌlɪtɪd,, 强调符号,,,,,0,0,0:bullete/1:p,,
bullethead,'bjlithed,n a head shaped like a bullet,"n. 圆头者, 笨蛋",,,,,0,0,,,
bulletin,'bulitin,n. a brief report (especially an official statement issued for immediate publication or broadcast)\nv. make public by bulletin,"n. 公告, 布告, 公报\n[电] 电子布告栏",,2,,cet6 ky ielts,5751,6424,s:bulletins/i:bulletining/p:bulletined/3:bulletins/d:bulletined,,
bulletin board,,,布告栏,,,,,0,0,,,
bulletin board system,,,[计] 电子公告牌系统,,,,,0,0,,,
bulletina,,,"[经] 公告, 会报",,,,,0,0,,,
bulletined,,v make public by bulletin,"vt. 公布, 公告（bulletin的过去式与过去分词形式）",,,,,0,0,1:pd/0:bulletin,,
bulletining,,v make public by bulletin,"vt. 公布, 公告（bulletin的现在分词形式）",,,,,0,0,1:i/0:bulletin,,
bulletins,'bʊlətɪnz,n a brief report (especially an official statement issued for immediate publication or broadcast)\nv make public by bulletin,n. 公告( bulletin的名词复数 ); 新闻快报; 小报; 期刊,,,,,0,0,1:s3/0:bulletin,,
bulletproof,'bulitpru:f,v. make bulletproof\ns. not penetrable by bullets,a. 防弹的,,,,,0,14648,i:bulletproofing/p:bulletproofed/3:bulletproofs/d:bulletproofed,,
bulletproof vest,ˈbʊlɪtˌpruf vɛst,, [医]防弹背心,,,,,0,0,,,
bulletproofed,'bʊlɪtpruːf,v. make bulletproof,a. 防弹的,,,,,0,0,1:pd/0:bulletproof,,
bulletproofing,'bʊlɪtpruːf,v. make bulletproof,a. 防弹的,,,,,0,0,1:i/0:bulletproof,,
bulletproofs,'bʊlɪtpruːf,v. make bulletproof,a. 防弹的,,,,,0,0,1:3/0:bulletproof,,
bullets,,n a projectile that is fired from a gun\nn a high-speed passenger train\nn (baseball) a pitch thrown with maximum velocity,n. 子弹（bullet的复数形式）,,,,,0,0,0:bullet/1:s,,
bullets and numbering,,,[计] 项目符号和编号,,,,,0,0,,,
bullett,,, [人名] 布利特,,,,,0,0,,,
bulletwood,,,枪弹木,,,,,0,0,,,
bulletwound,,,[法] 弹创,,,,,0,0,,,
bullfight,'bulfait,n. a Spanish or Portuguese or Latin American spectacle; a matador baits and (usually) kills a bull in an arena before many spectators,n. 斗牛,,,,,40654,28723,s:bullfights/i:bullfighting,,
bullfighter,'bʊlfaɪtə(r),n. someone who fights bulls,n. 斗牛士,,,,,0,31031,s:bullfighters,,
bullfighters,"'bul,faitə",n. someone who fights bulls,n. 斗牛士,,,,,0,0,0:bullfighter/1:s,,
bullfighting,'bʊlfaɪtɪŋ,"n. A barbarous sport, of great antiquity, in which men\n   torment, and fight with, a bull or bulls in an arena, for public\n   amusement, -- still popular in Spain.",n. 斗牛表演,,,,,0,0,0:bullfight/1:i,,
bullfights,'bʊlfaɪts,n. a Spanish or Portuguese or Latin American spectacle; a matador baits and (usually) kills a bull in an arena before many spectators,n. 斗牛（流行于西班牙和南美洲）( bullfight的复数形式 ),,,,,0,0,0:bullfight/1:s,,
bullfinch,'bulfintʃ,n. United States architect who designed the Capitol Building in Washington which served as a model for state capitols throughout the United States (1763-1844)\nn. common European finch mostly black and white with red throat and breast,n. 红腹灰雀,,,,,47441,44201,s:bullfinches,,
bullfinches,,n. United States architect who designed the Capitol Building in Washington which served as a model for state capitols throughout the United States (1763-1844)\nn. common European finch mostly black and white with red throat and breast,n. 红腹灰雀（欧洲鸣鸟）( bullfinch的复数形式 ),,,,,0,0,0:bullfinch/1:s,,
bullfist,'bʊlfɪst,n. Alt. of Bullfice, [医]马勃,,,,,0,0,,,
bullfrog,'bulfrɒg,n. largest North American frog; highly aquatic with a deep-pitched voice,"n. 牛蛙, 喧蛙",,,,,49928,26934,s:bullfrogs,,
bullfrogs,ˈbulfrɔɡz,n. largest North American frog; highly aquatic with a deep-pitched voice,"n. 牛蛙, 菜蛙( bullfrog的复数形式 )",,,,,0,0,0:bullfrog/1:s,,
bullgrader,'bul^reidә,,"平路机, 大型平土机, 填沟机",,,,,0,0,,,
bullhead,'bulhed,n. freshwater sculpin with a large flattened bony-plated head with hornlike spines\nn. any of several common freshwater catfishes of the United States,"n. 大头鱼, 顽固的人",,,,,0,36345,p:bullheaded/s:bullheads,,
bullhead catfish,,,[网络] 大头鲶鱼；小池塘钓到猫鱼,,,,,0,0,,,
bullheaded,'bul.hedid,s. obstinate and stupid,"a. 顽固的, 愚笨的",,,,,0,0,0:bullhead/1:p,,
bullheadedly,"'bul,hedid",,"adv. 固执, 刚愎自用, 任性",,,,,0,0,,,
bullheadedness,,n. resolute adherence to your own ideas or desires,n. bullheaded的变形,,,,,0,0,,,
bullheads,,plural of bullhead\nn. freshwater sculpin with a large flattened bony-plated head with hornlike spines\nn. any of several common freshwater catfishes of the United States,"(bullhead 的复数) n. 大头鱼, 顽固的人",,,,,0,0,0:bullhead/1:s,,
bullhorn,'bjlhɔ:n,n. a portable loudspeaker with built-in microphone and amplifier,n. 手提式电子扩音器,,,,,0,21030,s:bullhorns,,
bullhorns,,-s form of bullhorn\nn. a portable loudspeaker with built-in microphone and amplifier,(bullhorn 的第三人称 -s形式) n. 手提式电子扩音器,,,,,0,0,0:bullhorn/1:s,,
Bulli,'bjlai,,n. <澳>(用以铺高级板球场的)布利土( 布利为澳大利亚一市镇名),,,,,0,0,,,
bulliat,,,"[医] 煮沸, 任沸",,,,,0,0,,,
bullied,ˈbulid,imp. & p. p. of Bully,"a. 被欺负了\nv. 恐吓, 威逼( bully的过去式和过去分词 )",,,,,0,0,0:bully/1:dp/d:bullied,,
bullier,'buliә,,"开球队员, 争球队员",,,,,0,0,,,
bullies,ˈbuliz,pl.  of Bully,"n. 仗势欺人者, 横行霸道者( bully的名词复数 )\nv. 恐吓, 威逼( bully的第三人称单数 )",,,,,0,0,0:bully/1:s3,,
bulliet,,, [人名] 布利特,,,,,0,0,,,
bulling,'buliŋ,v push or force\nv try to raise the price of stocks through speculative buying\nv speak insincerely or without regard for facts or truths\nv advance in price,n. 岩缝装药爆破；爆震除石,,,,,0,0,0:bull/1:i/i:bulling,,
bullinger,,, [人名] 布林格,,,,,0,0,,,
bullington,,, [人名] 布林顿,,,,,0,0,,,
bullion,'buljәn,n. a mass of precious metal\nn. gold or silver in bars or ingots,"n. 金银, 金银块, 纯金\n[经] 金银锭",,,,gre,21080,27988,,,
bullion broker,,,"[经] 贵重金属经纪人, 金银经纪人",,,,,0,0,,,
bullion lead,,,[化] 生铅(通常含银),,,,,0,0,,,
bullion market,,,[经] 金银市场,,,,,0,0,,,
bullion value,,,[经] 金银锭价值,,,,,0,0,,,
bullionism,,,[经] 金银通货主义,,,,,0,0,,,
bullionist,'bʊljənɪst,"n. An advocate for a metallic currency, or a paper\n   currency always convertible into gold.",n. 金银通货主义者,,,,,0,0,,,
bullis,,, [人名] 布利斯,,,,,0,0,,,
Bullis fever,,,"[医] 布利斯军营热, 特克萨斯蜱热(一种立克次氏体病)",,,,,0,0,,,
bullish,'buliʃ,s. expecting a rise in prices,"a. 似公牛的, 看涨的, 上扬的\n[经] 行情看涨的",,1,,,20057,16504,,,
bullishly,,,看涨地\n上扬地,,,,,0,0,,,
bullishness,,,景气现象; 景气现象,,,,,0,0,,,
bullitt,,,n. (Bullitt)人名；(英)布利特,,,,,0,0,,,
bullman,,, [人名] 布尔曼,,,,,0,0,,,
bullmastiff,'bul'mæstif,,n. [动]牛头獒(牛头犬与獒的杂交种),,,,,0,0,,,
bullnecked,'bulnekt,s. having a thick short powerful neck,a. 粗颈的,,,,,0,0,,,
bullnlose,,,外围头砖,,,,,0,0,,,
bullnose,bʊl'nəʊz,n. a small carpenter's plane with the cutting edge near the front, 艏导缆钳,,,,,0,0,i:bullnosing,,
bullnosed plane,,,[网络] 牛仔飞机,,,,,0,0,,,
bullnosing,,-ing form of bullnose,(bullnose 的现在分词)  艏导缆钳,,,,,0,0,0:bullnose/1:i,,
bulloch,,, [人名] 布洛克,,,,,0,0,,,
bullock,'bulәk,n. young bull\nn. castrated bull,n. 阉牛,,,,,16261,25126,s:bullocks/i:bullocking/p:bullocked,,
bullock block,,,[网络] 公牛块,,,,,0,0,,,
bullock heart,ˈbulək hɑ:t,, 牛心果,,,,,0,0,,,
bullock's heart,ˈbʊləks,, 番荔枝属植物，任一这类树木的果实,,,,,0,0,,,
bullock's heart tree,,,[网络] 公牛的心脏树,,,,,0,0,,,
bullock's liver crust,,,[医] 牛肝状痂(见于坏血病),,,,,0,0,,,
Bullock's oriole,,,[网络] 橙黄色黑雀；橙腹拟黄鹂；巴洛克黄鹂,,,,,0,0,,,
bullock-cart,'bʊləkk'ɑ:t,, 牛车,,,,,0,0,s:bullock-carts,,
bullock-carts,,plural of bullock-cart,(bullock-cart 的复数)  牛车,,,,,0,0,0:bullock-cart/1:s,,
bullocked,,past tense of bullock\nn. young bull\nn. castrated bull,(bullock 的过去时) n. 阉牛,,,,,0,0,0:bullock/1:p,,
bullocking,,-ing form of bullock\nn. young bull\nn. castrated bull,(bullock 的现在分词) n. 阉牛,,,,,0,0,0:bullock/1:i,,
bullocks,ˈbuləks,n. young bull\nn. castrated bull,"n. 阉牛, 一岁半以下的小公牛( bullock的复数形式 )",,,,,0,0,0:bullock/1:s,,
bullocky,'bʊləkɪ,s resembling a bullock in strength and power," 小公牛似的, 与放牛有关的",,,,,0,0,,,
bullough,,, [人名] 布洛,,,,,0,0,,,
bullous,'bjlәs,,"a. [医]大疱的,大泡的",,,,,0,0,,,
bullous emphysema,,,[医] 大泡性气肿,,,,,0,0,,,
bullous eruption,,,[医] 大疱疹,,,,,0,0,,,
